2,Time,Count,Expected,expected_pmf
1630,,,,
1630,,,,
1630,,,,
1630,,,,
1630,,,,
1630,,,,
1630,,,,
1635,,,,
1635,,,,
1640,,,,
1640,,,,
1640,,,,
1640,,,,
1640,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1645,,,,
1650,,,,
1650,,,,
1650,,,,
1650,,,,
1655,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1700,,,,
1701,,,,
1710,,,,
1710,,,,
1710,,,,
1710,,,,
1711,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1715,,,,
1717,,,,
1720,,,,
1720,,,,
1720,,,,
1720,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1730,,,,
1734,,,,
1735,,,,
1735,,,,
1740,,,,
1742,,,,
1745,,,,
1745,,,,
1745,,,,
1745,,,,
1745,,,,
1745,,,,
1745,,,,
1745,,,,
1745,,,,
1746,,,,
1750,,,,
1750,,,,
1750,,,,
1750,,,,
1751,,,,
1755,,,,
1755,,,,
1758,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1800,,,,
1805,,,,
1805,,,,
1805,,,,
1810,,,,
1810,,,,
1812,,,,
1815,,,,
1815,,,,
1815,,,,
1815,,,,
1815,,,,
1815,,,,
1815,,,,
1820,,,,
1820,,,,
1825,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1830,,,,
1840,,,,
1840,,,,
1840,,,,
1845,,,,
1845,,,,
1845,,,,
1845,,,,
1845,,,,
1845,,,,
1845,,,,
1845,,,,
1850,,,,
1850,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1900,,,,
1905,,,,
1910,,,,
1915,,,,
1915,,,,
1915,,,,
1920,,,,
1920,,,,
1928,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1930,,,,
1935,,,,
1945,,,,
1945,,,,
1945,,,,
1945,,,,
1945,,,,
1955,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2000,,,,
2015,,,,
2015,,,,
2015,,,,
2015,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2030,,,,
2045,,,,
2100,,,,
2100,,,,
2100,,,,
2100,,,,
2130,,,,
2150,,,,
2200,,,,
2200,,,,
2200,,,,
2200,,,,
2230,,,,
2300,,,,
2300,,,,
2300,,,,
2300,,,,
2300,,,,
2330,,,,
2330,,,,
2330,,,,
11115,,,,
13345,,,,
20000821,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
 ,,,,
  ,,,,
  ,,,,
  ,,,,
  ,,,,
  ,,,,
  ,,,,
         ,,,,
